Name,Gender
walihah,F
waliyah,F
walladah,F
wania,F
waniya,F
warda,F
wardah,F
wareesha,F
warizah,F
warqa,F
warqaa,F
warsan,F
waseefah,F
waseemah,F
wasfiyah,F
washma,F
wasifah,F
wasilah,F
wasimah,F
wasna,F
watiaa,F
wazeera,F
wiam,F
widaad,F
widad,F
wifaq,F
wijdan,F
wisaal,F
wisaam,F
wisal,F
wiyyam,F
wordah,F
wurud,F
yafiah,F
yakootah,F
yalina,F
yalqoot,F
yamamah,F
yamha,F
yamina,F
yaminah,F
yara,F
yarah,F
yasirah,F
yasmeen,F
yasmeenah,F
yasmin,F
yasmina,F
yasmine,F
yasna,F
yassaman,F
yelda,F
yumn,F
yumna,F
yumnah,F
yusayrah,F
yusra,F
yusraa,F
yusriyah,F
yusur,F
zaafirah,F
zaahirah,F
zaara,F
zaeemah,F
zafeerah,F
zafirah,F
zafreen,F
zahabiya,F
zahara,F
zaheen,F
zaheerah,F
zahidah,F
zahira,F
zahirah,F
zahra,F
zahraa,F
zahrah,F
zahwah,F
zaida,F
zaina,F
zainab,F
zairah,F
zaiton,F
zakia,F
zakirah,F
zakiyah,F
zalfa,F
zameelah,F
zameena,F
zamrud,F
zanubiya,F
zanyah,F
zara,F
zareen,F
zareena,F
zareenah,F
zarifah,F
zarina,F
zariya,F
zariyah,F
zarmina,F
zarqa,F
zarrah,F
zartaj,F
zayaan,F
zayba,F
zaynab,F
zaynah,F
zaytoon,F
zaytoonah,F
zeba,F
zeena,F
zeenat,F
zehna,F
zehra,F
zenia,F
zerina,F
zhalay,F
zinah,F
zinat,F
zineta,F
zinneerah,F
ziyan,F
zoeya,F
zoha,F
zoharin,F
zohha,F
zohra,F
zohura,F
zonira,F
zorah,F
zoufishan,F
zoya,F
zubaidah,F
zubaria,F
zubash,F
zubaydah,F
zubdah,F
zubi,F
zuha,F
zuhaa,F
zuhaira,F
zuharah,F
zuhayra,F
zuhera,F
zuhra,F
zuhrah,F
zuhur,F
zulaykha,F
zulekha,F
zulfa,F
zulfah,F
zumurrud,F
zumzum,F
zunairah,F
zynah,F
zyva,F
